ID	Name	Examine
6740		
6741	Broken axe	Bob can fix this for me.
6742		
6743	Dragon axe head	It's missing a handle.
6744		
6745	Silverlight	The magical sword 'Silverlight', stained black with mushroom ink.
6746	Darklight	The magical sword 'Silverlight', enhanced with the blood of Agrith-Naar.
6747	Demonic sigil mould	Used to make the sigil of the demon Agrith-Naar.
6748	Demonic sigil	A sigil used for the summoning of the demon Agrith-Naar.
6749	Demonic tome	Will this book help in summoning Agrith-Naar?
6750	Black desert shirt	A desert shirt stained black with mushroom ink.
6751		
6752	Black desert robe	A desert robe stained black with mushroom ink.
6753		
6754	Enchanted key	It seems to change temperature as I walk.
6755	Journal	Somebody's private journal.
6756	Letter	A sealed letter to the king.
6757	Letter	A sealed letter to Jorral.
6758	Scroll	A timeline of the outpost.
6759	Chest	A dirty chest.
6760	Guthix mjolnir	A Guthix Mjolnir.
6761		
6762	Saradomin mjolnir	A Saradomin Mjolnir.
6763		
6764	Zamorak mjolnir	A Zamorak Mjolnir.
6765		
6766	Cat antipoison	Antipoison for Pox.
6767	Book	The book of Rats.
6768	Poisoned cheese	A little more smelly than usual.
6769	Music scroll	Charming.
6770	Directions	Jimmy Dazzler's directions.
6771	Pot of weeds	Contains garden weeds.
6772	Smouldering pot	Contains slowly burning garden weeds.
6773	Rat pole	A pole for putting rats on.
6774	Rat pole	A pole with one rat on it.
6775	Rat pole	A pole with two rats on it.
6776	Rat pole	A pole with three rats on it.
6777	Rat pole	A pole with four rats on it.
6778	Rat pole	A pole with five rats on it.
6779	Rat pole	A pole with six rats on it.
6780	Menaphite thug	Mean looking.
6781	Bandit	Nasty.
6782	Bandit	Nasty.
6783		
6784	Whoopsie	Just chuck this away, it's useless!
6785	Statuette	A statue of the goddess Elidinis.
6786	Robe of elidinis	This looks quite old.
6787	Robe of elidinis	A patched up robe.
6788	Torn robe	This robe is too torn to wear.
6789	Torn robe	This robe is too torn to wear.
6790	Shoes	Awusah's Shoes.
6791	Sole	Awusah's Sole.
6792	Ancestral key	An ancient key from the shrine in Nardah.
6793	Ballad	The Ballad of Jareesh.
6794	Choc-ice	Better eat this before it melts.
6795		
6796	Lamp	Ooh a nice shiny lamp.
6797	Watering can	Handy for watering crops.
6798	Champion scroll	It's a challenge from the Earth Warrior Champion!
6799	Champion scroll	It's a challenge from the Ghoul Champion!
6800	Champion scroll	It's a challenge from the Giant Champion!
6801	Champion scroll	It's a challenge from the Goblin Champion!
6802	Champion scroll	It's a challenge from the Hobgoblin Champion!
6803	Champion scroll	It's a challenge from the Imp Champion!
6804	Champion scroll	It's a challenge from the Jogre Champion!
6805	Champion scroll	It's a challenge from the Lesser Demon Champion!
6806	Champion scroll	It's a challenge from the Skeleton Champion!
6807	Champion scroll	It's a challenge from the Zombie Champion!
6808	Champion scroll	It's a challenge from the Human Champion!
6809	Granite legs	These look pretty heavy.
6810	Bonemeal	A pot of crushed wyvern bones.
6811	Skeletal wyvern	A slayer monster.
6812	Wyvern bones	Bones of a large flying creature!
6813		
6814	Fur	This would make warm clothing.
6815		
6816		
6817	Slender blade	A slender two-handed sword.
6818	Bow-sword	A sharp sword that can also fire arrows.
6819	Large pouch	A large pouch used for storing essence.
6820	Relic	There seems to be bits missing...
6821	Orb	A glowing orb.
6822	Star bauble	An unpainted bauble shaped like a star.
6823	Star bauble	A bauble shaped like a star painted yellow.
6824	Star bauble	A bauble shaped like a star painted red.
6825	Star bauble	A bauble shaped like a star painted blue.
6826	Star bauble	A bauble shaped like a star painted green.
6827	Star bauble	A bauble shaped like a star painted pink.
6828	Box bauble	An unpainted bauble shaped like a gift.
6829	Box bauble	A bauble shaped like a gift painted yellow.
6830	Box bauble	A bauble shaped like a gift painted red.
6831	Box bauble	A bauble shaped like a gift painted blue.
6832	Box bauble	A bauble shaped like a gift painted green.
6833	Box bauble	A bauble shaped like a gift painted pink.
6834	Diamond bauble	An unpainted bauble shaped like a diamond.
6835	Diamond bauble	A bauble shaped like a diamond painted yellow.
6836	Diamond bauble	A bauble shaped like a diamond painted red.
6837	Diamond bauble	A bauble shaped like a diamond painted blue.
6838	Diamond bauble	A bauble shaped like a diamond painted green.
6839	Diamond bauble	A bauble shaped like a diamond painted pink.
6840	Tree bauble	An unpainted bauble shaped like a wintumber tree.
6841	Tree bauble	A bauble shaped like a wintumber tree painted yellow.
6842	Tree bauble	A bauble shaped like a wintumber tree painted red.
6843	Tree bauble	A bauble shaped like a wintumber tree painted blue.
6844	Tree bauble	A bauble shaped like a wintumber tree painted green.
6845	Tree bauble	A bauble shaped like a wintumber tree painted pink.
6846	Bell bauble	An unpainted bauble shaped like a bell.
6847	Bell bauble	A bauble shaped like a bell painted yellow.
6848	Bell bauble	A bauble shaped like a bell painted red.
6849	Bell bauble	A bauble shaped like a bell painted blue.
6850	Bell bauble	A bauble shaped like a bell painted green.
6851	Bell bauble	A bauble shaped like a bell painted pink.
6852	Puppet box	A box for storing completed puppets.
6853	Bauble box	A box for storing painted baubles.
6854	Puppet box	A box full of puppets. Bring to the Taverly members gate.
6855	Bauble box	A box full of painted baubles. Give to a Pixie or use to decorate a tree.
6856	Bobble hat	A woolly bobble hat.
6857	Bobble scarf	A woolly scarf.
6858	Jester hat	A woolly jester hat.
6859	Jester scarf	A woolly jester scarf.
6860	Tri-jester hat	A woolly triple bobble jester hat.
6861	Tri-jester scarf	A woolly jester scarf.
6862	Woolly hat	A woolly tobogganing hat.
6863	Woolly scarf	A woolly tobogganing scarf.
6864	Marionette handle	The controlling part of a marionette.
6865	Blue marionette	I've got no strings ... oh hang on!
6866	Green marionette	I've got no strings ... oh hang on!
6867	Red marionette	I've got no strings ... oh hang on!
6868	Blue marionette	I want to be a real boy!
6869	Green marionette	I want to be a real boy!
6870	Red marionette	I want to be a real boy!
6871	Red marionette	The torso of a marionette.
6872	Red marionette	The torso and head of a marionette.
6873	Red marionette	The torso, head and arms of a marionette.
6874	Red marionette	No strings attached.
6875	Blue marionette	Needs a head.
6876	Blue marionette	Needs arms.
6877	Blue marionette	Needs legs.
6878	Blue marionette	No strings attached.
6879	Green marionette	Needs a head.
6880	Green marionette	Needs arms.
6881	Green marionette	Needs legs.
6882	Green marionette	No strings attached.
6883	Peach	A tasty fruit.
6884		
6885	Progress hat	A magic training arena progress hat.
6886	Progress hat	A magic training arena progress hat.
6887	Progress hat	A magic training arena progress hat.
6888	Guardian statue	The statue looks like he can be moved.
6889	Mage's book	The magical book of the Mage.
6890		
6891	Arena book	A book about the Training Arena.
6892		
6893	Leather boots	Comfortable leather boots.
6894	Adamant kiteshield	A large metal shield.
6895	Adamant med helm	A medium sized helmet.
6896	Emerald	This looks valuable.
6897	Rune longsword	A razor sharp longsword.
6898	Cylinder	A green cylinder.
6899	Cube	A yellow cube.
6900	Icosahedron	A blue icosahedron.
6901	Pentamid	A red pentamid.
6902	Orb	A white sphere.
6903	Dragonstone	This looks valuable.
6904	Animals' bones	Various animals' bones.
6905	Animals' bones	Various animals' bones.
6906	Animals' bones	Various animals' bones.
6907	Animals' bones	Various animals' bones.
6908	Beginner wand	A beginner level wand.
6909		
6910	Apprentice wand	A apprentice level wand.
6911		
6912	Teacher wand	A teacher level wand.
6913		
6914	Master wand	A master level wand.
6915		
6916	Infinity top	Mystical robes.
6917		
6918	Infinity hat	A mystic hat.
6919		
6920	Infinity boots	Mystical boots.
6921		
6922	Infinity gloves	Mystical gloves.
6923		
6924	Infinity bottoms	Mystical robes.
6925		
6926	Bones to peaches	A spell to turn bones to peaches.
6927		
6928		
6929		
6930		
6931		
6932		
6933		
6934		
6935		
6936		
6937		
6938		
6939		
6940		
6941		
6942		
6943		
6944		
6945	Sandy hand	A severed hand covered with sand.
6946	Beer soaked hand	A severed hand dripping with beer.
6947	Bert's rota	A copy of a work rota.
6948	Sandy's rota	An original work rota.
6949	A magic scroll	This scroll glows with an inner light.
6950	Magical orb	An ordinary looking magical scrying orb.
6951	Magical orb (a)	This magical scrying orb pulsates as it stores information.
6952	Truth serum	Fluid sloshes innocently in this vial.
6953	Bottled water	A bottle of water.
6954	Redberry juice	Redberry Juice sloshes around in this vial waiting for white berries to be added.
6955	Pink dye	A vial of pink dye.
6956	Rose tinted lens	This lens has a pinkish tinge to it.
6957	Wizard's head	A decapitated, sand covered head.
6958	Sand	A handful of sand from Sandy's pocket.
6959	Cape	It's a bit pink.
6960		
6961	Baguette	A freshly baked baguette.
6962	Triangle sandwich	A freshly made triangle sandwich.
6963	Roll	A freshly made roll.
6964	Waste disposal	Gets rid of all that nasty kitchen waste.
6965	Square sandwich	A freshly made square sandwich
6966	Prison key	A key to the prison.
6967	Waste disposal	Gets rid of all that nasty kitchen waste.
6968	Waste disposal	Gets rid of all that nasty kitchen waste.
6969	Waste disposal	Gets rid of all that nasty kitchen waste.
6970	Pyramid top	It's a solid gold pyramid!
6971	Sandstone (1kg)	A tiny chunk of sandstone.
6972		
6973	Sandstone (2kg)	A small chunk of sandstone.
6974		
6975	Sandstone (5kg)	A medium-sized chunk of sandstone.
6976		
6977	Sandstone (10kg)	A large chunk of sandstone.
6978		
6979	Granite (500g)	A tiny chunk of granite.
6980		
6981	Granite (2kg)	A small chunk of granite.
6982		
6983	Granite (5kg)	A medium-sized chunk of granite.
6984		
6985	Sandstone (20kg)	A huge twenty-kilo block of sandstone.
6986	Sandstone (32kg)	A huge thirty-two-kilo block of sandstone.
6987	Sandstone body	The body of a sandstone statue.
6988	Sandstone base	The base and legs of a sandstone statue.
6989	Stone head	A granite head shaped like the sculptor Lazim.
6990	Stone head	A granite head shaped like the god Zamorak.
6991	Stone head	A granite head shaped like the god Icthlarin.
6992	Stone head	A granite head shaped like a camel.
6993	Z sigil	A metal sigil in the shape of a Z.
6994	M sigil	A metal sigil in the shape of an M.
6995	R sigil	A metal sigil in the shape of an R.
6996	K sigil	A metal sigil in the shape of a K.
6997	Stone left arm	The left arm of a large stone statue.
6998	Stone right arm	The right arm of a large stone statue.
6999	Stone left leg	The left leg of a large stone statue.
7000	Stone right leg	The right leg of a large stone statue.
7001	Camel mould (p)	A positive clay mould of a camel's head.
7002	Stone head	A granite head that will fit exactly into the pedestal.
7003	Camel mask	Blend in in the desert.
7004	Chisel	For chipping at stuff.
7005		
7006		
7007		
7008		
7009		
7010		
7011		
7012		
7013		
7014		
7015		
7016		
7017		
7018		
7019		
7020		
7021		
7022		
7023		
7024		
7025		
7026		
7027		
7028		
7029		
7030		
7031		
7032		
7033		
7034		
7035		
7036		
7037		
7038		
7039		
7040		
7041		
7042		
7043		
7044		
7045		
7046		
7047		
7048		
7049		
7050	Swarm	A slayer monster.
7051	Unlit bug lantern	A lantern to aid attacking Harpie bugs.
7052		
7053	Lit bug lantern	A lantern to aid attacking Harpie bugs.
7054	Chilli potato	A baked potato with chilli con carne.
7055		
7056	Egg potato	A baked potato with egg and tomato.
7057		
7058	Mushroom potato	A baked potato with mushroom and onions.
7059		
7060	Tuna potato	A baked potato with tuna and sweetcorn.
7061		
7062	Chilli con carne	A bowl of meat in chilli-con-carne sauce.
7063		
7064	Egg and tomato	A bowl of scrambled eggs and tomato.
7065		
7066	Mushroom & onion	A bowl of fried mushroom and onions.
7067		
7068	Tuna and corn	A bowl of cooked tuna and sweetcorn.
7069		
7070	Minced meat	A bowl of finely minced meat.
7071		
7072	Spicy sauce	A bowl of spicy sauce.
7073		
7074	Chopped garlic	A bowl of chopped garlic.
7075		
7076	Uncooked egg	A bowl of uncooked egg.
7077		
7078	Scrambled egg	A bowl of scrambled egg.
7079		
7080	Sliced mushrooms	A bowl of sliced Bittercap mushrooms.
7081		
7082	Fried mushrooms	A bowl of fried Bittercap mushrooms.
7083		
7084	Fried onions	A bowl of sliced, fried onions.
7085		
7086	Chopped tuna	A bowl of finely chopped tuna.
7087		
7088	Sweetcorn	A bowl of cooked sweetcorn.
7089		
7090	Burnt egg	A bowl of burnt, overcooked egg.
7091		
7092	Burnt onion	A bowl of blackened onions.
7093		
7094	Burnt mushroom	A bowl of burnt sliced mushroom.
7095		
7096	Board game piece	A piece used in board games.
7097	Board game piece	A piece used in board games.
7098	Board game piece	A piece used in board games.
7099	Board game piece	A piece used in board games.
7100	Board game piece	A piece used in board games.
7101	Board game piece	A piece used in board games.
7102	Board game piece	A piece used in board games.
7103	Board game piece	A piece used in board games.
7104	Board game piece	A piece used in board games.
7105	Board game piece	A piece used in board games.
7106	Board game piece	A piece used in board games.
7107	Board game piece	A piece used in board games.
7108	Gunpowder	Best keep this away from naked flames.
7109	Fuse	Burns very well.
7110	Stripy pirate shirt	A sea worthy shirt.
7111		
7112	Pirate bandanna	Essential pirate wear.
7113		
7114	Pirate boots	Not for land lubbers.
7115		
7116	Pirate leggings	A sea worthy pair of trousers.
7117		
7118	Cannister	A cannister holding shrapnel.
7119	Cannon ball	A heavy metal ball.
7120	Ramrod	For cleaning and packing the cannon.
7121	Repair plank	Quite short, but not that thick.
7122	Stripy pirate shirt	A sea worthy shirt.
7123		
7124	Pirate bandanna	Essential pirate wear.
7125		
7126	Pirate leggings	A sea worthy pair of trousers.
7127		
7128	Stripy pirate shirt	A sea worthy shirt.
7129		
7130	Pirate bandanna	Essential pirate wear.
7131		
7132	Pirate leggings	A sea worthy pair of trousers.
7133		
7134	Stripy pirate shirt	A sea worthy shirt.
7135		
7136	Pirate bandanna	Essential pirate wear.
7137		
7138	Pirate leggings	A sea worthy pair of trousers.
7139		
7140	Lucky cutlass	Feels quite lucky.
7141	Harry's cutlass	I hope he doesn't want it back.
7142	Rapier	The very butcher of a silk button.
7143	Plunder	Looks valuable.
7144	Book o' piracy	By Cap'n Hook-Hand Morrisane.
7145	Cannon barrel	A working cannon barrel.
7146	Broken cannon	Not likely to work again.
7147	Cannon balls	Some cannon balls.
7148	Repair plank	A plank of wood to repair the hull with.
7149	Cannister	A cannister holding shrapnel.
7150	Tacks	Useful for pinning up paintings.
7151		
7152		
7153		
7154		
7155	Rope	A coil of rope.
7156	Tinderbox	Useful for lighting a fire.
7157	Braindeath 'rum'	I think it is eating through the bottle.
7158	Dragon 2h sword	A two-handed Dragon Sword.
7159	Slayer boots	They're heavily insulated wellies.
7160	Killerwatt	A slayer monster
7161		
7162	Pie recipe book	Lots of pie recipes for me to try.
7163		
7164	Part mud pie	Still needs two more ingredients.
7165		
7166	Part mud pie	Still needs one more ingredient.
7167		
7168	Raw mud pie	Needs to be baked before I can use it.
7169		
7170	Mud pie	All the good of the earth.
7171		
7172	Part garden pie	Still needs two more ingredients.
7173		
7174	Part garden pie	Still needs one more ingredient.
7175		
7176	Raw garden pie	Needs cooking before I eat it.
7177		
7178	Garden pie	What I wouldn't give for a good steak about now...
7179		
7180	Half a garden pie	What I wouldn't give for a good steak about now...
7181		
7182	Part fish pie	Still needs two more ingredients.
7183		
7184	Part fish pie	Still needs one more ingredient.
7185		
7186	Raw fish pie	Raw fish is risky, better cook it.
7187		
7188	Fish pie	Bounty of the sea.
7189		
7190	Half a fish pie	Bounty of the sea.
7191		
7192	Part admiral pie	Still needs two more ingredients.
7193		
7194	Part admiral pie	Still needs one more ingredient.
7195		
7196	Raw admiral pie	This would taste a lot better cooked.
7197		
7198	Admiral pie	Much tastier than a normal fish pie.
7199		
7200	Half a admiral pie	Much tastier than a normal fish pie.
7201		
7202	Part wild pie	Still needs two more ingredients.
7203		
7204	Part wild pie	Still needs one more ingredient.
7205		
7206	Raw wild pie	Good as it looks, I'd better cook it.
7207		
7208	Wild pie	A triumph of man over nature.
7209		
7210	Half a wild pie	A triumph of man over nature.
7211		
7212	Part summer pie	Still needs two more ingredients.
7213		
7214	Part summer pie	Still needs one more ingredient.
7215		
7216	Raw summer pie	Fresh fruit may be good for you, but I should really cook this.
7217		
7218	Summer pie	All the fruits of a very small forest.
7219		
7220	Half a summer pie	All the fruits of a very small forest.
7221		
7222	Burnt rabbit	This could be mistaken for charcoal.
7223	Roast rabbit	A delicious looking piece of roast rabbit.
7224	Skewered rabbit	All ready to be used on a fire.
7225	Iron spit	An iron spit.
7226	Burnt chompy	Overly crispy chompy.
7227		
7228	Cooked chompy	Roasted chompy bird.
7229		
7230	Skewered chompy	A skewered chompy bird.
7231		
7232		
7233		
7234		
7235		
7236	Clue scroll	Part of the world map, but where?
7237	Casket	I hope there's treasure in it.
7238	Clue scroll	A clue!
7239	Clue scroll	Part of the world map, but where?
7240	Casket	I hope there's treasure in it.
7241	Clue scroll	Part of the world map, but where?
7242	Casket	I hope there's treasure in it.
7243	Clue scroll	A clue!
7244	Casket	I hope there's treasure in it.
7245	Clue scroll	A clue!
7246	Casket	I hope there's treasure in it.
7247	Clue scroll	A clue!
7248	Clue scroll	A clue!
7249	Clue scroll	A clue!
7250	Clue scroll	A clue!
7251	Clue scroll	A clue!
7252	Clue scroll	A clue!
7253	Clue scroll	A clue!
7254	Clue scroll	A clue!
7255	Clue scroll	A clue!
7256	Clue scroll	Perhaps someone at the observatory can teach me to navigate?
7257	Casket	I hope there's treasure in it.
7258	Clue scroll	Perhaps someone at the observatory can teach me to navigate?
7259	Casket	I hope there's treasure in it.
7260	Clue scroll	Perhaps someone at the observatory can teach me to navigate?
7261	Casket	I hope there's treasure in it.
7262	Clue scroll	Perhaps someone at the observatory can teach me to navigate?
7263	Casket	I hope there's treasure in it.
7264	Clue scroll	Perhaps someone at the observatory can teach me to navigate?
7265	Casket	I hope there's treasure in it.
7266	Clue scroll	Perhaps someone at the observatory can teach me to navigate?
7267	Casket	I hope there's treasure in it.
7268	Clue scroll	A clue!
7269	Challenge scroll	I need to answer this correctly.
7270	Clue scroll	A clue!
7271	Challenge scroll	I need to answer this correctly.
7272	Clue scroll	A clue!
7273	Challenge scroll	I need to answer this correctly.
7274	Clue scroll	A clue!
7275	Challenge scroll	I need to answer this correctly.
7276	Clue scroll	A clue!
7277	Challenge scroll	I need to answer this correctly.
7278	Clue scroll	A clue!
7279	Challenge scroll	I need to answer this correctly.
7280	Clue scroll	A clue!
7281	Challenge scroll	I need to answer this correctly.
7282	Clue scroll	A clue!
7283	Challenge scroll	I need to answer this correctly.
7284	Clue scroll	A clue!
7285	Challenge scroll	I need to answer this correctly.
7286	Clue scroll	Part of the world map, but where?
7287	Casket	I hope there's treasure in it.
7288	Clue scroll	Part of the world map, but where?
7289	Casket	I hope there's treasure in it.
7290	Clue scroll	Part of the world map, but where?
7291	Casket	I hope there's treasure in it.
7292	Clue scroll	Part of the world map, but where?
7293	Casket	I hope there's treasure in it.
7294	Clue scroll	Part of the world map, but where?
7295	Casket	I hope there's treasure in it.
7296	Clue scroll	A clue!
7297	Key	A key to a chest.
7298	Clue scroll	A clue!
7299	Key	A key to some drawers.
7300	Clue scroll	A clue!
7301	Clue scroll	A clue!
7302	Key	A key to some drawers.
7303	Clue scroll	A clue!
7304	Clue scroll	A clue!
7305	Clue scroll	Perhaps someone at the observatory can teach me to navigate?
7306	Casket	I hope there's treasure in it.
7307	Clue scroll	Perhaps someone at the observatory can teach me to navigate?
7308	Casket	I hope there's treasure in it.
7309	Clue scroll	Perhaps someone at the observatory can teach me to navigate?
7310	Casket	I hope there's treasure in it.
7311	Clue scroll	Perhaps someone at the observatory can teach me to navigate?
7312	Casket	I hope there's treasure in it.
7313	Clue scroll	Perhaps someone at the observatory can teach me to navigate?
7314	Casket	I hope there's treasure in it.
7315	Clue scroll	Perhaps someone at the observatory can teach me to navigate?
7316	Casket	I hope there's treasure in it.
7317	Clue scroll	Perhaps someone at the observatory can teach me to navigate?
7318	Casket	I hope there's treasure in it.
7319	Red boater	Stylish!
7320		
7321	Orange boater	Stylish!
7322		
7323	Green boater	Stylish!
7324		
7325	Blue boater	Stylish!
7326		
7327	Black boater	Stylish!
7328		
7329	Red firelighter	Makes firelighting lots easier
7330	Green firelighter	Makes firelighting lots easier
7331	Blue firelighter	Makes firelighting lots easier
7332	Black shield(h1)	A shield with a heraldic design
7333		
7334	Adamant shield(h1)	A shield with a heraldic design
7335		
7336	Rune shield(h1)	A shield with a heraldic design
7337		
7338	Black shield(h2)	A shield with a heraldic design
7339		
7340	Adamant shield(h2)	A shield with a heraldic design
7341		
7342	Rune shield(h2)	A shield with a heraldic design
7343		
7344	Black shield(h3)	A shield with a heraldic design
7345		
7346	Adamant shield(h3)	A shield with a heraldic design
7347		
7348	Rune shield(h3)	A shield with a heraldic design
7349		
7350	Black shield(h4)	A shield with a heraldic design
7351		
7352	Adamant shield(h4)	A shield with a heraldic design
7353		
7354	Rune shield(h4)	A shield with a heraldic design
7355		
7356	Black shield(h5)	A shield with a heraldic design
7357		
7358	Adamant shield(h5)	A shield with a heraldic design
7359		
7360	Rune shield(h5)	A shield with a heraldic design
7361		
7362	Studded body (g)	Those studs should provide a bit more protection, nice trim too!
7363		
7364	Studded body (t)	Those studs should provide a bit more protection, nice trim too!
7365		
7366	Studded chaps (g)	Those studs should provide a bit more protection. Nice trim too!
7367		
7368	Studded chaps (t)	Those studs should provide a bit more protection. Nice trim too!
7369		
7370	D-hide body(g)	Made from 100% real dragonhide. With colourful trim!
7371		
7372	D-hide body (t)	Made from 100% real dragonhide. With colourful trim!
7373		
7374	D-hide body (g)	Made from 100% real dragonhide. With colourful trim!
7375		
7376	D-hide body (t)	Made from 100% real dragonhide. With colourful trim!
7377		
7378	D-hide chaps (g)	Made from 100% real dragonhide. With colourful trim!
7379		
7380	D-hide chaps (t)	Made from 100% real dragonhide. With colourful trim!
7381		
7382	D-hide chaps (g)	Made from 100% real dragonhide. With colourful trim!
7383		
7384	D-hide chaps (t)	Made from 100% real dragonhide. With colourful trim!
7385		
7386	Blue skirt (g)	Leg covering favoured by women and wizards. With a colourful trim!
7387		
7388	Blue skirt (t)	Leg covering favoured by women and wizards. With a colourful trim!
7389		
7390	Wizard robe (g)	I can do magic better in this.
7391		
7392	Wizard robe (t)	I can do magic better in this.
7393		
7394	Wizard hat (g)	A silly pointed hat, with colourful trim.
7395		
7396	Wizard hat (t)	A silly pointed hat, with colourful trim.
7397		
7398	Enchanted robe	Enchanted Wizards robes.
7399	Enchanted top	Enchanted Wizards robes.
7400	Enchanted hat	A three pointed hat of magic.
7401		
7402		
7403		
7404	Red logs	A number of chemical covered wooden logs.
7405	Green logs	A number of chemical covered wooden logs.
7406	Blue logs	A number of chemical covered wooden logs.
7407		
7408	Draynor skull	I shouldn't joke, this is a grave matter.
7409	Magic secateurs	The only way to kill a Tanglefoot.
7410	Queen's secateurs	Contains the Fairy Queen's magic essence.
7411	Symptoms list	A list of the Fairy Queen's symptoms.
7412		
7413	Bird nest	It's a bird's nest with some seeds in it.
7414	Paddle	With it, you row.
7415		
7416	Mole claw	A mole claw.
7417		
7418	Mole skin	The skin of a large mole.
7419		
7420	Mutated zygomite	A slayer monster.
7421	Fungicide spray 10	Pumps fungicide.
7422	Fungicide spray 9	Pumps fungicide.
7423	Fungicide spray 8	Pumps fungicide.
7424	Fungicide spray 7	Pumps fungicide.
7425	Fungicide spray 6	Pumps fungicide.
7426	Fungicide spray 5	Pumps fungicide.
7427	Fungicide spray 4	Pumps fungicide.
7428	Fungicide spray 3	Pumps fungicide.
7429	Fungicide spray 2	Pumps fungicide.
7430	Fungicide spray 1	Pumps fungicide.
7431	Fungicide spray 0	Pumps fungicide.
7432	Fungicide	Does exactly what it says on the tin. (Kills Fungi.)
7433	Wooden spoon	Spoooooon!
7434		
7435	Egg whisk	A large whisk of death.
7436		
7437	Spork	Use the spork.
7438		
7439	Spatula	A large spatula... of doom!
7440		
7441	Frying pan	Looks like it's non-stick too!
7442		
7443	Skewer	Generally used for impaling fresh meat.
7444		
7445	Rolling pin	That's how I roll!
7446		
7447	Kitchen knife	A sharp, dependable knife, for filleting meat.
7448		
7449	Meat tenderiser	Often used to soften tough meat up.
7450		
7451	Cleaver	An effective tool for chopping tough meat.
7452		
7453	Gloves	A pair of gloves.
7454	Gloves	A pair of gloves.
7455	Gloves	A pair of gloves.
7456	Gloves	A pair of gloves.
7457	Gloves	A pair of nice gloves.
7458	Gloves	A pair of nice gloves.
7459	Gloves	A pair of nice gloves.
7460	Gloves	A pair of very nice gloves.
7461	Gloves	A pair of very nice gloves.
7462	Gloves	A pair of very nice gloves.
7463	Cornflour	A little heap of cornflour.
7464	Book on chickens	A tatty old book belonging to the Wise Old Man of Draynor Village.
7465	Vanilla pod	Surprise, it looks like a vanilla pod.
7466	Cornflour	It's cornflour.
7467		
7468	Pot of cornflour	It's cornflour in a pot.
7469		
7470	Cornflour mixture	A mixture of milk, cream and cornflour.
7471	Milky mixture	It's a bucket of milk and cream.
7472	Cinnamon	Some cinnamon sticks.
7473	Brulee	It's just missing a sprinkling of cinnamon.
7474	Brulee	A pot of brulee mixture - needs egg.
7475	Brulee	Perfect, it just needs flambeing.
7476	Brulee supreme	A pot of brulee supreme.
7477	Evil chicken's egg	What came first, the chicken or...
7478	Dragon token	It's got a dragon on it.
7479	Spicy stew	It's a meat and potato stew with fancy seasoning.
7480	Red spice (4)	Allows for equal distribution of spice.
7481	Red spice (3)	Allows for equal distribution of spice.
7482	Red spice (2)	Allows for equal distribution of spice.
7483	Red spice (1)	Allows for equal distribution of spice.
7484	Orange spice (4)	Allows for equal distribution of spice.
7485	Orange spice (3)	Allows for equal distribution of spice.
7486	Orange spice (2)	Allows for equal distribution of spice.
7487	Orange spice (1)	Allows for equal distribution of spice.
7488	Brown spice (4)	Allows for equal distribution of spice.
7489	Brown spice (3)	Allows for equal distribution of spice.
7490	Brown spice (2)	Allows for equal distribution of spice.
7491	Brown spice (1)	Allows for equal distribution of spice.
7492	Yellow spice (4)	Allows for equal distribution of spice.
7493	Yellow spice (3)	Allows for equal distribution of spice.
7494	Yellow spice (2)	Allows for equal distribution of spice.
7495	Yellow spice (1)	Allows for equal distribution of spice.
7496	Empty spice shaker	Allows for equal distribution of spice.
7497	Dirty blast	A cool refreshing fruit mix. With ash in for some reason.
7498	Antique lamp	I wonder what happens if I rub it...
7499	Evil dave	Evil Dave.
7500	Dwarf	It's a Dwarf.
7501	Goblins	Still arguing.
7502	Lumbridge guide	A helpful man.
7503	Monkey	The monkey King.
7504	Osman	From the desert.
7505	Pirate pete	AARGH.
7506	Sir amik varze	The whitest of knights.
7507	Skrach	Huge and dumb.
7508	Asgarnian ale (g)	There appears to be a coin in the bottom. Liked by dwarves.
7509	Dwarven rock cake	Red hot and glowing, ouch! Only for dwarf consumption.
7510	Dwarven rock cake	Cool and heavy as a brick. Only for dwarf consumption.
7511	Slop of compromise	Two out of two goblin generals prefer it!
7512	Soggy bread	Previously a nice crispy loaf of bread.  Now just kind of icky.
7513	Spicy maggots	They clearly taste so much better this way!
7514	Dyed orange	Orange slices which have been dyed, but it looks more like they died.
7515	Breadcrumbs	Glad these aren't in my bed.
7516	Kelp	Slightly damp seaweed.
7517	Ground kelp	Kelp flakes. Smells of the sea.
7518	Crab meat	A smelly meat.
7519	Crab meat	A smelly meat.
7520	Burnt crab meat	Oh dear, it's burnt.
7521	Cooked crab meat	Nice and tasty!
7522		
7523	Cooked crab meat	Nice and tasty!
7524	Cooked crab meat	Nice and tasty!
7525	Cooked crab meat	Nice and tasty!
7526	Cooked crab meat	Nice and tasty!
7527	Ground crab meat	A smelly paste.
7528	Ground cod	A smelly paste.
7529	Raw fishcake	Would taste nicer if I cooked it.
7530	Cooked fishcake	Mmmm, reminds me of the seaside.
7531	Burnt fishcake	Darn thing's all burnt!
7532	Mudskipper hide	Hmmm, what can I use this for?
7533	Rock	A rock.
7534	Fishbowl helmet	You'll look daft, but at least you won't drown!
7535	Diving apparatus	I'll need a helmet to make this work.
7536	Fresh crab claw	Fresh off the crab itself.
7537	Crab claw	If it's good enough for crabs, it's good enough for me!
7538	Fresh crab shell	Fresh off the crab itself.
7539	Crab helmet	If it's good enough for crabs, it's good enough for me!
7540	Broken crab claw	Darn, it's useless now.
